ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
9.42730275076314,351.3846961324811,299.9891425677303,2.464829692452747,739.0351344644226,27.01653991997007,17.016940218691857,103.46967570882693,2.361159167928403,0
4.775741374017706,313.15534062810394,322.23793079322127,9.05827695144298,948.3173224161688,30.061190077383497,12.2233887356417,98.59482098017516,4.166803379295974,0
7.068994251007319,346.22467010272777,273.40264320591626,9.087524510584734,891.2868013440931,31.511962077955427,9.073298442566308,139.1834260823501,3.744167350010524,0
3.3539378331204066,209.7255413486579,422.8778819630301,7.863231559571495,902.3203587365656,26.38056077554996,10.81858864916285,126.57530221810848,2.7949221120177734,1
6.387965442870435,328.413064619117,302.99227324418524,6.183250188730148,951.3927171853092,25.08445412151581,9.443146309150398,31.867600855389256,3.587117143757455,1
7.421368308474324,334.2561844464597,349.0406392054064,3.753935230281242,1073.4558455309564,29.48226721419839,19.17223434752891,104.26556762743834,2.9240633868032027,0
5.253428593174541,220.1374360487756,351.36569435034625,6.407738240434546,845.439751257204,27.14224624685456,7.075955067837776,98.8421151832808,1.750444141568943,1
6.480069391064557,256.4045299020643,393.3883558202728,10.181256439803755,952.6372974476768,24.133755992397056,13.59817203303255,72.5155736415534,3.3015046956772465,1
5.987435316345311,341.1283163468348,420.68371332943934,6.550547754228539,755.8552963994822,25.147305771106183,9.140354157407522,76.85395570304766,3.2776740112588656,0
7.02721436399557,368.6526389654097,347.6933092648473,6.954947459137683,902.0875322147602,29.34061026465737,12.456941712501171,108.69369087877772,4.497795919056506,1
6.814803360565005,399.6149595228424,475.9002987574697,3.759262997065706,865.644560366566,27.828770061310987,14.201911632441346,99.94142966881712,2.3899640614036097,0
7.888081993463707,378.14268740309313,307.51381657313067,3.32613257109536,917.8599457896066,25.42093711333016,12.324942465762714,124.19393450521356,3.927271227479991,0
8.112294189443032,338.1542516521721,424.44686524078304,5.422522981943164,865.0693843247641,24.105891543478897,7.768493381897904,93.0063517587429,2.696307192427585,0
6.405034033973636,313.70556053593003,284.3547339201285,6.682443755797503,926.0084883085616,28.56271482863314,8.807394742440712,97.1937187751467,2.68023606424741,0
4.668247410647791,359.3492544258248,292.4634919693796,4.964266743800335,845.439751257204,28.3617033241045,9.111580204048668,108.54864341366806,3.971048601656218,1
6.257049301224468,346.86909986902964,455.202301234604,5.7268853370727095,845.439751257204,26.17208475093724,12.435950435017302,54.48331040687777,3.1144431266542267,1
5.050317974445462,263.4850533628197,427.998246935044,8.152450286572344,850.9909871255373,28.92828390489333,14.714683184128264,102.65182891912832,4.2066087200750495,0
6.405034033973636,313.7059464268408,331.5654475401688,7.681123302616401,851.4961672491493,25.532409535743163,12.037501908076996,60.66393379490484,1.6797770931478953,0
8.275117017855697,392.2935501821177,502.4934187400844,6.074240178886674,758.1921498066241,22.31510214244533,12.797838135745677,108.15735449918613,3.2520581880228407,1
5.114986400664149,296.7335808641637,463.5592015369111,6.973102672841958,879.565328767914,22.43170815942964,12.938144471663083,91.08771010550728,3.380997867646552,0
8.109700897004688,481.5268656498776,405.37910943995,7.5393870941911585,851.4961672491493,29.397871294718595,14.939292265437391,107.47523862151851,2.677415372940685,0
8.892951081798158,264.91249737248035,446.10294565346,6.906159629242113,851.4961672491493,29.03692053245496,11.143995412750716,81.5799517399288,3.577448072106358,0
7.295573597617682,346.2827047048338,462.7764937859197,8.704699614711544,851.4961672491493,31.42373910685312,14.728752611930515,106.77558974586046,1.88238445373298,0
7.960298185641806,221.78321262087,271.10068528822416,11.43428884884747,890.1782615923697,25.92213995608026,11.15328910116977,102.64656906809849,3.3531451879950547,0
6.387965442870435,349.326301275401,263.96850121794307,9.723111638265074,895.9972243642381,22.521611106242176,10.811687742481794,111.1828855865019,2.9069110693169486,1
7.30065898151022,470.1252203464306,406.19897134533903,9.058455851343988,1131.8275404076371,25.04750389722867,13.237077857888956,81.65526842693498,2.6664217262164094,0
6.498564457794461,337.0090754970452,395.0347734244365,7.421565529329655,811.3579060631309,28.693963822375466,13.71467461065028,69.2512572579188,3.7550648360595344,1
6.780824670160831,404.03877876912526,347.02007712854,5.525216765323672,766.0593150864031,26.70962520707853,8.813658766260685,94.2669322361689,2.874725276356141,0
7.549339247984277,309.94482958565504,349.9276101828256,4.802934505932733,851.4961672491493,27.627229540143396,8.026680564670377,82.50853320717941,4.192378219541536,0
6.405034033973636,350.1193211462803,351.0069722383297,8.162734858260634,803.7006625174201,24.37576211450032,6.412165047329374,115.10650975163824,2.2417680251244376,0
6.167637341367679,419.9650687577192,360.80080652403336,8.577821106694888,687.9921056558405,30.08444225866784,11.341639217831895,80.95601025663359,3.738716435422234,1
6.371857101492109,310.2448090380871,311.65664394309954,8.155541092961515,953.4305720430792,28.096609379544454,10.954361667463536,21.19791795087436,2.945503816253292,1
6.387965442870435,172.36199200055646,238.5660937507331,5.767743414779104,911.6995185120176,26.75847451548599,17.461058791751938,29.170199508135216,2.7949719798487465,1
5.299360755852433,370.975547111877,395.4199835447276,9.339525814529402,851.4961672491493,25.87086295743899,11.41597262587142,129.2871634947945,3.379669522379252,0
5.88093876129869,338.14801507075094,292.3539505693565,5.897403433241744,796.2352818357326,31.121483527615144,10.904978985082508,101.47238496003,2.409663344122931,1
7.224108899918841,387.8245922882827,193.033752461983,6.34090883036336,845.439751257204,30.229335220459284,14.595353367373187,99.16292219383708,2.89355905470242,1
5.99230693969314,343.3643377078408,294.4287346511735,7.438198898840884,851.4961672491493,30.43439797578224,6.729124913935483,117.1915740837801,2.170556072695118,0
6.169760468342127,321.05075135946964,341.27341947811374,8.012773421315424,914.1223497767064,25.691751993296503,16.152920532882323,96.19414025710816,3.1896908995738262,0
2.517700731799384,339.9834732756954,452.97103966261545,8.553620739993018,1003.5443932483206,27.51160787691192,12.089547880443646,39.87575513226731,3.1937176239748992,0
8.016194204077031,321.1290785489612,305.7573663968556,4.122938866196795,782.1594540448164,28.14367951153129,16.605478731258124,55.14099304709827,2.5125160827017057,0
6.387965442870435,476.77532544314863,360.6135669437031,4.313455486889119,893.1480568938964,24.702331793212064,13.526858821758331,130.26023379243847,3.012293434958084,1
6.405034033973636,266.8989538429332,353.8582443236686,4.231188296139604,851.4961672491493,30.743314856663503,9.793302689830645,97.1937187751467,2.686819913586404,0
5.19988642102041,381.31009825695446,310.1626972014151,4.598856559052091,793.0324577789825,24.04187517146741,11.64755627064696,54.09581697957184,4.444479857444809,0
8.134940905659949,255.77611557628316,503.24236200868125,4.697003843836416,764.1640370288093,29.061984394577784,14.072862842528275,113.2703449292474,2.8852470321507204,1
3.951161383862006,290.8329949182017,281.1243948049971,8.778349744693944,813.7018485288997,31.246846487766383,10.794567147997432,90.14404006343132,3.4290950449499324,0
7.749838690379101,323.7335892625736,419.6317615563034,7.012770018650497,760.4680996996567,27.15733315262046,12.923865520798229,126.3454157941688,1.4104006640623337,0
3.908573015366072,236.26855397715053,337.92924909418275,7.583735724122088,973.9307726707036,26.32210027872569,9.620365389479277,102.11854590773636,3.592666005946758,1
5.473781608967561,271.0943759530496,424.31238623943017,4.912351213902522,851.4961672491493,25.710305139545078,15.563900334528874,112.60437581033597,1.7743199192979102,0
7.407776875040085,289.55396224102293,265.1169839714485,5.680156900092393,777.7057498554904,33.05353585842984,15.622941470828176,97.67681283712606,2.185561231914974,0
5.331944488261924,341.774751675516,358.4045327129083,9.498363499578195,640.3999530212486,27.98809245712954,17.11560878581685,40.96734821842698,3.534537190217759,0
6.405034033973636,182.29086162439893,289.02557209265643,7.43235373789246,655.4824783352389,25.991228069807256,11.075859309578888,76.93336234497878,2.601678164727516,0
7.275462187446847,331.54934190539666,315.44521283210247,6.896938338780302,867.3064696860235,26.278742310313977,17.135641163177514,84.48383876179174,2.5148002190478183,0
5.0264166563706665,317.42105462069304,518.0909781275712,6.9360636018998285,694.27759942567,23.976598182824016,13.230382153709456,72.68669028167825,3.8315577891547328,0
3.382503981962525,324.6478845597958,393.7349355130443,5.292998194939615,631.1571657188266,23.11092930271449,10.607366323839164,80.19656829420929,3.913368033742344,0
8.036873327183589,443.2678649909547,373.683214558688,5.832355763781414,1003.4060476431762,31.281311642774853,11.881554550983612,130.72433191851908,3.766228123485477,0
6.269691296096455,348.82023994880706,427.5156373101353,7.285122626174252,811.2580093180172,25.648214770185486,11.464786524326373,106.84410990182027,2.998850352424954,1
6.405034033973636,280.3391566890409,420.17539621494245,3.896115809788654,1108.2166561662457,28.2551760051016,8.586364279020367,75.993180280836,2.6760352597419765,0
6.387965442870435,300.5486725771547,327.43334957063007,4.218049463765646,742.938677168236,24.703270975978867,13.843645627627698,112.72485704357666,2.073477502448696,1
2.940391344202919,309.2409708744619,403.84906018265264,4.973406768152664,851.4961672491493,32.91177460458182,16.04751794900403,117.0501900908235,2.5908169526288587,0
6.299328444451712,241.37612620698377,348.8697934542502,1.7099632460409988,841.4588651604525,28.01898957622908,13.632599154957806,102.8015548152708,2.7320443722386814,1
6.405034033973636,291.0487650213383,323.7809859883997,5.639560299924448,899.1299730805721,27.682952029814548,8.997799437495278,42.5856731816608,3.0075782851916384,0
7.245029997549277,298.27617100251246,308.37786109892346,6.882055363527994,851.4961672491493,29.234087825262804,9.58393454643813,133.90648685861683,2.7458995441175023,0
9.367537335512084,285.3427083946031,432.1564906970911,5.831751593694755,851.4961672491493,30.01603242536517,10.736963911547631,64.64197847712765,3.327492540706844,0
8.490977390804447,378.488164495756,390.2611440213155,6.253160799671272,851.4961672491493,25.711235486774967,13.662812901913616,97.1937187751467,1.9012275251676265,0
5.12905709794383,318.7984539759484,339.8057977883687,7.247146013540817,832.431350393729,23.916782125580276,16.394344094720505,115.36763922599548,2.8276622059678878,0
6.5387681686566665,350.6544328416002,407.6597583657941,6.4210826700177455,830.7633051881161,27.94692332114804,15.904709026144612,97.5952673351712,2.4595070869716302,1
4.872837250072563,301.40184304728365,333.075187009911,4.443012953593461,786.7292907918858,24.297360781417225,15.523761851899287,86.11420698502106,2.576846552338814,0
4.6959237486994825,381.0507387909436,284.9022661338689,9.520231175356985,904.9146688430536,27.522264901649866,12.949179916797968,97.1937187751467,4.86503818207604,0
8.213696663792508,299.18798855121923,435.6144234330552,8.280676578100586,845.439751257204,26.5473469762746,16.147910099094233,107.19694818299624,2.8163840268611438,1
9.130209319937316,266.3700601543598,355.71775979047203,7.592673133401925,886.5337730937697,24.28723573109166,12.587928299483393,71.6389723135162,4.159388353929996,1
7.544174884833828,347.04634279013976,301.7194049741728,9.324520384476106,845.439751257204,25.184421530398705,13.557398426762743,77.84253012300786,3.361045982913637,1
6.405034033973636,236.4450772348809,407.2951363157519,6.333771707715366,745.955805226213,25.699520484127078,17.1830415883805,114.27444849974646,3.4244080610101104,0
7.374062314679442,185.8551703678225,502.6589120891591,5.160665751852321,1197.4517697413755,24.395870982981897,11.179915830863514,85.61906312195686,3.579082562587653,0
8.17580358716074,227.79512585955325,347.6627073716541,10.71939114142486,851.4961672491493,31.82957872785476,11.396231415035434,145.5862009572992,2.013627195983483,0
5.70968852227964,265.56256321616377,387.3696479762003,9.373030406462227,710.4387507672974,28.540566996922102,9.216903143647157,96.1297175224801,2.55838383720874,1
7.713956300071942,366.5527787200004,348.2407635070346,6.882641332017943,739.1968227776338,25.526293518720188,13.90202432719036,143.19905612746743,3.1753392090309296,0
7.99400945010213,355.9431442887896,329.8411374200147,7.989083453837893,781.4665067627616,26.0383885923302,15.146576319103984,54.44336406429629,2.6942088343271977,0
6.567837865758488,350.02498097375684,375.489437587128,5.307564073533001,832.7032321671722,23.96175488674493,12.299038641073794,87.75117463630603,2.840294259480228,0
5.624646826529212,334.7529775372384,198.64718613025727,11.479255075291984,823.5490002537252,25.4478145894016,14.427507426920098,110.57462493544251,4.139544656513059,1
7.104705667105363,371.3839528416274,340.7088900334054,6.696799670091838,717.9122988889599,27.29197548511158,13.328408651004152,111.33545974436092,2.7080332347978477,1
8.825922497349339,544.7280107794097,384.41193650143066,7.19646786908893,920.5087260165852,28.461280928028582,10.453608890013816,101.01838705223687,3.654301960163103,1
7.313438920006444,382.7919721364408,321.2498367357429,5.71666658376815,851.4961672491493,25.98008337195527,12.157493161682872,146.84399394386088,2.419477693628703,0
7.836496139322626,389.48848312255694,409.0470658427156,5.031772154749739,936.8829039038308,29.570386022174024,12.71159649412274,79.68695599097119,1.9815816151909704,0
6.812201889223221,367.92759040426034,329.1197416253767,4.501652690384496,851.4961672491493,27.91266114565705,12.289833444153166,153.05532583451532,1.0833219464552533,0
2.8731763211367647,249.9841724335309,348.82618579045527,3.903484564811344,747.8361860198806,27.24834233921113,11.07158943947895,97.1937187751467,3.412620162028833,0
6.628123332595303,391.0767282541007,471.3751664424391,4.490100506429627,982.3480410270408,25.87761056448865,15.067840788304304,136.61049260267177,3.177771340335498,1
7.237337168952591,345.512171841146,402.3282276900462,5.961638445308266,872.0992226166697,25.52485406998648,7.462525015087833,108.03512511885076,2.4284116202265125,0
5.554225505763972,275.7500631428045,502.4787776829256,3.436218998726128,755.4591108039992,28.70502579918275,16.606394135433884,94.72866956674488,2.7165908373103043,1
6.294633253226704,369.49123476432106,280.5563574041,5.243983081573248,845.439751257204,28.54979028184305,14.032326883351905,108.47854804670564,2.878158859433264,1
6.342508048702858,327.37724608870286,384.516672830761,5.184679605604357,1057.542000100986,25.44895275860977,11.2057509225791,135.8695580905853,3.432657289070124,0
6.968416165238292,341.610119145756,460.8785639232579,4.941078283467336,753.0053262251116,28.306360663382403,13.800889885069598,47.613115979066265,3.704054193732391,0
5.903735242539603,333.45359614306017,358.2867366175134,5.366520541084701,784.4282516275805,26.69045340266621,10.39141394000783,90.95378558701007,1.8446482865131155,0
4.665253073792892,349.54449242110616,329.44055793494704,5.437259880071399,845.439751257204,23.711067889463493,12.07423563591375,70.03605836744816,1.9670216176240196,1
6.89129707059926,433.3967420500064,404.67423840399465,6.519471452992997,650.1213362858674,24.83823070712159,12.866521111721095,85.43860080380388,4.443171127647901,1
6.435265530642252,300.5934220729854,439.21803607002255,5.823983805285779,853.8771763927266,25.72446057488175,16.912675862175277,113.25125994935163,3.3434402759003103,0
6.387965442870435,307.9304780234119,299.2453428840579,7.196736813282681,948.3016050939272,26.84929078841601,11.63533304146085,101.59295603652062,2.80427496984406,1
5.149911505571253,267.384019289518,396.3000219952536,5.7215154801420685,899.7015023111907,28.336442936934382,13.893987011378105,75.95242805436861,3.1163200452724715,0
5.945959426129707,324.8099610064032,305.9031291850497,4.558625581605331,888.0899731597902,24.68288114623994,14.094639266011624,88.71185011953355,1.2295760410425751,1
7.042702989577902,334.3950506126844,359.05482026779737,7.868415683041223,851.4961672491493,27.611639664912595,14.38840030988485,116.82414975905304,2.191828528737324,0
13.066625449409411,64.9401930844068,338.30921896277795,8.697391379352174,976.0081347896344,29.08723342423481,10.501233103886022,97.5952673351712,3.115878842479512,1
6.387965442870435,175.01707576168926,282.4526472926335,9.939355927861277,1186.1401004812387,29.696454444001063,9.854478117308028,105.27837722873352,2.299271621637581,1
7.340610052617518,285.9777788447043,333.05942498686744,5.051716591030365,954.556797061532,24.968730894035563,16.51583565929969,89.21475691024895,1.8640287249879592,0
8.09657644730984,281.24975974403696,237.98174721512365,5.442886141052486,857.3044304595452,26.621326894198813,8.633797253791949,97.1937187751467,4.244508220637765,0
4.203642716700381,272.19871222719274,395.61009581724926,6.975815213299005,845.439751257204,24.780477512860514,11.59621794157417,95.59388967079587,2.921757939100209,1
6.405034033973636,437.8012201532402,261.2510241630208,4.561832962287253,855.976778951957,27.00982521880072,10.718431601170098,103.69134858509094,1.8197264656347036,0
5.168180128373535,281.6274752961669,318.63250266403446,10.438578795179634,771.516635417256,26.39415043354815,13.326744718054242,110.64493439739852,3.006417130299712,1
5.593418433949902,299.65735173523404,396.1040249171328,7.884361946571928,812.9645958474046,28.844793367796463,9.187887260470433,73.10071458112756,3.572388777937335,1
6.645500781890284,325.2172090516101,291.7461927881133,8.605722289406188,677.2779433493739,28.73968906984243,15.267990551091046,103.5783162134612,4.13799161950716,0
4.6251047267354926,328.7933500917085,436.4749967389408,6.842309549706933,760.85971595739,27.783144145077895,9.351447202224414,133.1948117641219,2.682724900245888,0
9.917373587365695,357.06389481593754,247.72362209735024,2.566475956605913,1046.5134142990992,28.877209586546872,11.174302451697052,107.1672270775362,2.413228800985419,0
5.922916967532983,374.0806451360452,283.02342513678747,8.874585890983623,623.0629944375564,22.19423378749429,11.143390536109877,97.1937187751467,2.8153070491032146,0
6.405034033973636,363.5716637339955,357.9956654319708,5.753931884427803,855.3859250224704,25.773842087393145,8.104363905237669,132.09137706055995,2.666914027192984,0
8.169825077328777,243.14560760116728,260.4377168388538,6.657361042648315,845.439751257204,27.65771776247541,11.103540420280344,54.67761057143248,2.210204526986063,1
6.466094054645685,292.0210819945368,451.8378069502067,8.093512131879638,969.9634901584064,28.690119786218556,13.618477191038728,75.13113906168844,3.787467046991324,0
2.5906732000194883,251.53979290529335,372.0602886044812,6.315039155890996,707.8178099441841,23.34890783861176,8.301691039988462,119.92413979297778,2.770001987377036,0
7.418021097859458,350.20167793299123,301.33940494125045,7.278679779383514,801.8240720351057,25.59386188430838,8.032124079983939,79.41278531490181,3.144028999106618,1
5.38742252913342,345.5578364073069,345.1590513661972,9.03939238804486,662.6175224312422,24.201538814573507,15.191491307333283,119.55683390737002,2.0866878996652125,1
6.07542883393891,348.23113030431574,273.01608959060474,6.975692113242114,851.4961672491493,24.050102763510942,9.369700312425923,136.53052979536236,4.0494665645379655,0
6.387965442870435,404.3719102184226,234.8632951508647,5.674082028793543,928.1899601804204,31.27455317151991,13.368052153929352,91.45190867025036,4.669301002993928,1
7.819153802596663,370.06653578593335,379.9413993189944,3.966800904609627,860.1260291850449,28.46312874559839,15.214995333237088,95.00549343955876,2.7196397229688327,0
8.954794633395938,225.2420265881464,351.8913048877122,7.313546695654445,851.4961672491493,28.279965523525316,12.466637927714093,96.8298381471826,3.4215372164643565,0
6.405034033973636,337.05179767557195,333.7658805844833,7.887953324559852,881.999714544153,29.351943194290318,4.2186535062742605,89.9519416481061,2.298974706467264,0
6.942129666200304,309.0555117697956,311.0242474465891,5.095914414717862,851.4961672491493,26.391557689643243,12.181749543504155,146.54882705405694,3.361461183593979,0
5.21595312564746,238.53158738033275,346.7459339090755,7.34001339073416,674.2414806940183,28.509969998645392,15.948094325381682,152.93508069447623,2.7714928695332097,1
6.405034033973636,430.0022346215851,225.00840385104976,9.626538233143217,727.2662484063881,23.948700722890024,14.881031447356586,107.84717601515446,2.3774147462517257,0
5.365851995765159,288.6914909400448,412.1517334091287,7.742715815469097,758.54093486987,28.209991816774945,12.116437951051044,101.71388762485704,2.637821367771588,0
8.144004668115924,298.0239691325338,278.1137147700887,5.976030025916767,894.1114215605194,30.613060094857065,12.248247396400805,106.24953796631992,1.902161344230656,0
5.254561082192621,286.7553779748301,276.015985013458,7.593054041383077,851.4961672491493,27.3857394585295,12.057220687790489,86.60629933956542,3.818442506537271,0
6.387965442870435,302.11359342589947,385.5436837087328,8.89893459264174,845.439751257204,27.56907562927935,9.547862360900613,110.2311156029239,2.5049725377202257,1
5.24615437289208,359.9548286552285,359.43747848957946,9.14589771515417,811.0093852934398,27.5811561832562,12.952450233583413,90.82688903635776,2.461699749470647,0
5.278403085335713,238.1573624335673,381.9940655135047,8.130615276624388,851.4961672491493,26.62962249907669,8.64848209286458,167.8432265910972,3.206105890552716,0
8.857288301507834,328.52356430265627,283.2343390940881,6.896157896199369,813.6482939879493,29.40220390277269,10.825365793775664,60.79389560199463,2.6218979073452475,0
4.325053348692951,338.83997453662914,404.6799771433612,6.168091433867079,851.4961672491493,24.76810205669736,10.876887812409487,70.3731737271933,3.701666883761726,0
6.020597046675997,309.80607747758114,185.57057098574452,7.358821575040616,845.439751257204,27.02724831368712,18.493404098257898,151.7290565741741,2.773093869057083,1
5.854059180091233,331.7534805185754,366.4311148878661,5.668395596994299,1052.355980727599,30.288367456670144,10.51419612422966,105.58808400455368,3.3018797159492035,1
6.593561589400714,355.88273749242194,339.9251666085489,6.440525435586897,845.439751257204,23.1601544046134,17.037481243065166,99.54260752468907,2.968556528271151,1
5.714396789335251,399.4285653434242,285.72766462475283,8.89444166708786,791.2460492650413,28.387340760926264,15.40072600612842,127.02237087143855,2.628972446842712,1
5.839672217448286,221.4016698574149,273.55095243240606,8.93943716226672,870.795894829409,24.443784678158657,15.117621284955748,130.51196367094903,1.2357586360872668,0
8.188014021268138,331.7303988947554,385.0792582499944,6.057711838756022,714.1718366456265,24.340676056821696,14.746988142020632,101.34010144315312,2.154062699405674,1
6.387965442870435,393.5727823324144,467.1507160258508,7.21949613293748,995.2346498836488,25.24405370432541,11.765384121803384,44.66421661773665,2.8336040598624788,1
7.118377735491232,323.4564287358711,335.52796872158416,6.944101419723088,797.9367176439534,25.34921202111024,8.554558166390846,95.46137440192736,2.141759257291671,0
3.566669161748888,307.7247560489341,353.1406153574852,1.4321352614298986,845.439751257204,29.48370036670709,16.007180846672,92.34217131436996,2.85197987408786,1
5.364264568378159,291.8019412215889,297.9976023910914,5.191143648763492,729.4251245917588,26.05842929152864,10.046064601727004,90.01001425523025,4.473801070277915,0
6.344463292655239,310.8445566808192,422.7096196706434,8.835718209687725,845.439751257204,28.981742056870853,15.194857879153274,59.27803311701116,2.685978342291484,1
6.858889561486207,311.90716268137754,317.3402234042219,8.59240473813315,888.5703708883328,21.869290319782216,14.04024245015301,125.7228074049774,3.331838442682024,0
5.174092740818872,239.10335667559008,267.6648112987901,7.535116912961069,874.1926630354102,28.31664627056034,13.852740415341946,83.02908358029644,2.800851648997783,1
9.882002403153946,416.2971848221677,374.0138433212685,2.442848545345988,701.5866817726268,28.25580475426668,4.053643655969645,99.39309004045428,1.8483831928773256,0
5.667556518933396,296.3944224257046,350.1044545749569,8.17216596731422,948.2531634190938,30.31142014418013,11.760708394949988,101.77494368867,3.5429421970924837,1
6.86958129884459,344.4709819730392,315.8769073675361,6.028923035791562,882.3476983601881,23.62850414841924,17.624890718823846,97.5952673351712,2.2810765689972703,1
6.387965442870435,275.5079053338819,401.9293894656022,6.825587866272074,855.533469486959,29.340168840488424,12.093203794385596,129.33923531942065,3.5032107783733197,1
6.91934989575411,350.03436636564646,254.6434035754329,7.895085516360793,982.4442957081804,24.500440024010462,13.80185032033448,98.74098127116252,4.199453120201314,1
6.405034033973636,260.8024204202277,340.8940912738749,6.720008952662926,1034.2508415253874,31.25741012546745,13.042759046504452,101.69617748513453,3.1791758769404144,0
6.164791608355377,297.0803667442578,290.93161106904125,6.244495260178871,964.0388989727765,29.021037118493943,12.98782534855406,109.09810656713591,2.490315630967852,0
4.888240915874406,304.1788612069695,468.6026393353732,8.669327470901996,814.0239556383478,21.486476992460293,13.187456773336844,97.1937187751467,1.341727635280987,0
7.178470637559754,355.9770706482538,287.68542352831486,5.456075415519877,692.6248589052558,28.23814136837256,13.322654251646007,91.51413182045448,3.084364396871593,1
6.506835729224902,439.68365716445766,287.0426699850078,8.814320424013728,925.2955359648048,22.75232035250136,15.156702048122298,123.61621372989954,3.608516349930869,0
6.405034033973636,249.939446323565,360.6919832533971,4.724213205815767,851.4961672491493,28.527756814944954,16.780532198111306,120.52093009118188,2.8334366941760107,0
5.393690872912795,270.4911324656381,379.34934850969125,6.898681056448475,978.0360123421692,25.50866825676481,13.833357496297817,67.88953245580792,3.8601633990576096,1
5.798891419436878,291.3719335577217,367.0301277333296,10.513225138689856,664.8497897246673,24.80202512041318,10.420315273052166,97.1937187751467,2.5737234609847306,0
7.18417621050522,150.8406483272835,263.7001878462932,4.50801438124206,593.5703055928915,31.664897048042004,8.207779108415876,96.84010514036376,1.449912074198568,0
6.3750586300925445,354.64405211155247,388.48755953544674,8.964121921499355,811.9277964783702,27.219798397068057,11.301339455371217,93.43518374068654,3.308889935210939,0
7.0881472218146255,331.65517620549696,469.69476863292056,7.29449117593848,786.2366664653081,27.0358390924146,16.017772468652048,148.3851424162374,3.1777321394197964,0
7.98406773417399,285.58290917934147,374.78196278066025,7.258755487467535,907.1599839753218,26.699903176983387,10.753942775156291,170.06545125197,2.511583313507906,1
5.858171793154191,326.8884776115968,377.91707741038783,8.304880902652267,907.74561371702,27.97023206913604,11.348777801383152,119.37905435140232,3.1611810839339216,0
6.335836291280625,335.37952355859017,362.1651569696669,6.830567757166856,761.7743996622235,27.528931950716476,13.9611507522401,96.00555700230542,1.9456476977613737,0
8.272903195624812,455.3596094757672,265.14819512668623,10.566285766898954,930.1275103674656,27.39182812388365,14.060977754479431,99.8183974586362,4.604102604149489,0
5.891782552272834,220.59318163059407,393.8488228699159,6.770220048464873,733.5593944350387,25.54635171661253,12.303372170345016,110.55220000057298,2.546198534917297,0
